t_s,armed,yaw_rate_dps,target_dps,servo4_pwm,vbat_v,current_a,power_w,kp,ki,kd,imax,h_yaw_trim
67.0273,1,-31.6134,0.0,886,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
67.0285,1,-27.2811,0.0,885,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
67.2297,1,-28.6428,0.0,882,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
67.2305,1,-18.8230,0.0,879,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
67.2314,1,-12.3459,0.0,884,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
67.3741,1,-17.6773,0.0,878,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
67.3746,1,-21.0458,0.0,878,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
67.6854,1,-9.9988,0.0,884,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
67.6863,1,-2.2740,0.0,880,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
67.6870,1,-8.4017,0.0,874,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
67.6875,1,-6.0049,0.0,879,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
67.6878,1,3.2765,0.0,874,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
67.6879,1,-5.6642,0.0,872,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
67.6880,1,-3.1605,0.0,871,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
68.0241,1,1.6235,0.0,873,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
68.0247,1,8.1825,0.0,872,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
68.0256,1,-4.8124,0.0,870,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
68.0262,1,-5.6010,0.0,871,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
68.0267,1,-18.9381,0.0,874,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
68.0268,1,-30.3464,0.0,880,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
68.1819,1,-34.2573,0.0,889,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
68.5200,1,-33.2798,0.0,890,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
68.5204,1,-35.5455,0.0,889,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
68.5217,1,-35.6673,0.0,895,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
68.5224,1,-42.6792,0.0,897,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
68.5228,1,-38.1873,0.0,896,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
68.5229,1,-28.2394,0.0,901,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
68.5230,1,-20.8095,0.0,896,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
68.6878,1,-26.7169,0.0,893,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
68.6887,1,-15.8573,0.0,897,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
68.6899,1,-21.4373,0.0,894,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
68.9556,1,-8.1309,0.0,892,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
68.9570,1,-0.5755,0.0,895,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
68.9579,1,4.3926,0.0,885,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
68.9585,1,15.0380,0.0,880,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
69.0538,1,19.2154,0.0,877,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
69.1700,1,11.6417,0.0,874,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
69.2952,1,22.7116,0.0,871,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
69.2960,1,32.0261,0.0,876,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
69.5620,1,22.7355,0.0,870,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
69.5631,1,27.1617,0.0,867,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
69.5639,1,21.5785,0.0,866,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
69.5644,1,13.7719,0.0,867,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
69.5646,1,19.5756,0.0,874,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
69.8020,1,20.4248,0.0,871,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
69.8028,1,10.4511,0.0,866,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
69.8040,1,11.7663,0.0,867,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
69.8047,1,-13.3895,0.0,871,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
69.8054,1,-17.7857,0.0,870,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
70.0211,1,-32.0179,0.0,886,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
70.0216,1,-46.1886,0.0,885,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
70.0222,1,-48.4413,0.0,898,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
70.0227,1,-76.5648,0.0,902,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
70.1393,1,-90.9582,0.0,905,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
70.1403,1,-84.9201,0.0,930,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
70.2665,1,-96.6131,0.0,932,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
70.5531,1,-100.5927,0.0,938,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
70.5538,1,-97.7206,0.0,946,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
70.5554,1,-123.8396,0.0,946,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
70.5557,1,-135.1005,0.0,949,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
70.5559,1,-152.0978,0.0,965,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
70.5560,1,-156.9258,0.0,987,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
70.7271,1,-145.0987,0.0,991,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
70.7282,1,-159.8117,0.0,994,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
70.8368,1,-163.8738,0.0,998,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
70.9178,1,-164.9383,0.0,1009,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
70.9185,1,-168.9855,0.0,1015,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
71.1952,1,-177.1166,0.0,1018,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
71.1958,1,-195.5547,0.0,1033,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
71.1963,1,-216.4635,0.0,1045,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
71.1971,1,-238.4266,0.0,1058,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
71.1977,1,-263.7507,0.0,1073,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
71.4287,1,-298.0534,0.0,1089,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
71.4293,1,-314.7474,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
71.4303,1,-323.1665,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
71.4308,1,-312.6307,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
71.5274,1,-293.2727,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
71.7927,1,-263.8212,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
71.7935,1,-217.9325,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
71.7940,1,-172.6202,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
71.7941,1,-126.9149,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
71.7947,1,-80.1452,0.0,1100,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
71.7951,1,-30.4780,0.0,1057,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
71.9989,1,14.7163,0.0,1035,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
71.9999,1,53.8534,0.0,1009,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
72.1122,1,92.6893,0.0,995,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
72.2243,1,117.8187,0.0,972,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
72.2250,1,141.2570,0.0,955,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
72.3477,1,158.1587,0.0,942,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
72.3487,1,169.0788,0.0,916,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
72.3495,1,168.9392,0.0,903,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
72.4589,1,176.9398,0.0,893,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
72.8092,1,168.0253,0.0,892,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
72.8102,1,158.8852,0.0,888,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
72.8111,1,145.1835,0.0,888,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
72.8119,1,130.0254,0.0,887,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
72.8120,1,122.2394,0.0,890,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
72.8122,1,114.6523,0.0,893,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
72.8124,1,112.6108,0.0,892,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
72.8381,1,110.9949,0.0,894,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
72.9917,1,108.8117,0.0,892,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
73.1398,1,118.5142,0.0,891,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
73.1874,1,128.1545,0.0,886,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
73.2685,1,140.6475,0.0,873,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
73.2691,1,160.0450,0.0,864,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
73.3726,1,174.7130,0.0,853,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
73.3732,1,193.3203,0.0,840,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
73.7343,1,182.4441,0.0,826,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
73.7353,1,141.6358,0.0,818,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
73.7361,1,100.3892,0.0,818,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
73.7366,1,110.4429,0.0,854,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
73.7370,1,181.5959,0.0,852,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
74.1082,1,215.8162,0.0,822,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
74.1088,1,200.1000,0.0,800,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
74.1095,1,181.0178,0.0,800,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
74.1101,1,171.9732,0.0,800,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
74.1106,1,147.7482,0.0,800,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
74.1107,1,130.2974,0.0,800,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
74.1109,1,104.9645,0.0,800,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
74.4109,1,68.0277,0.0,800,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
74.4120,1,32.6633,0.0,819,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
74.4128,1,13.2008,0.0,821,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
74.4138,1,24.0093,0.0,840,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
74.5111,1,114.0059,0.0,851,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
74.6065,1,119.3336,0.0,800,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
74.7137,1,74.4005,0.0,800,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
74.8879,1,38.1647,0.0,800,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
74.8884,1,-1.6895,0.0,806,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
75.0753,1,-51.6058,0.0,833,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
75.0758,1,-60.4079,0.0,850,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
75.0766,1,14.1805,0.0,869,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
75.1797,1,83.7514,0.0,865,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
75.3511,1,54.9037,0.0,801,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
75.3517,1,-15.0718,0.0,800,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
75.3529,1,-66.5550,0.0,826,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
75.3895,1,-48.4455,0.0,867,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
75.6150,1,-18.3209,0.0,866,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.0247,1,6.7385,0.0,855,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.0255,1,30.6075,0.0,840,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.0261,1,12.2722,0.0,828,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.0271,1,-25.1490,0.0,820,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.0275,1,-20.2599,0.0,830,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.0276,1,4.1916,0.0,850,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.0279,1,27.2575,0.0,839,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.0280,1,23.7715,0.0,826,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.0283,1,-10.2887,0.0,818,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.1133,1,-32.0191,0.0,829,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.3400,1,-8.7654,0.0,844,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.3409,1,23.1804,0.0,852,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.3415,1,32.6173,0.0,828,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.7596,1,12.1965,0.0,814,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.7602,1,-29.6117,0.0,824,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.7610,1,-46.7759,0.0,839,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.7615,1,-48.8800,0.0,856,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.7620,1,-24.2564,0.0,856,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.7622,1,-0.1773,0.0,863,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.7623,1,18.5862,0.0,848,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.7624,1,36.0002,0.0,835,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.7625,1,37.0334,0.0,820,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.7626,1,18.3589,0.0,820,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.7627,1,-5.6502,0.0,817,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.8870,1,-26.5429,0.0,830,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.8875,1,-38.0727,0.0,845,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.8879,1,-20.9991,0.0,845,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.9882,1,-8.3006,0.0,845,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.9897,1,4.2283,0.0,849,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
76.9909,1,21.5886,0.0,837,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
77.0843,1,28.5840,0.0,837,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
77.1636,1,16.6788,0.0,826,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
77.3050,1,-6.3788,0.0,822,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
77.3061,1,-17.4735,0.0,833,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
77.6690,1,-16.9733,0.0,833,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
77.6696,1,-11.4482,0.0,845,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
77.6704,1,-7.6775,0.0,846,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
77.6710,1,-6.7775,0.0,842,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
77.6714,1,-5.9651,0.0,842,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
77.6716,1,-7.0513,0.0,842,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
77.6717,1,-2.8485,0.0,839,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
77.6718,1,2.9897,0.0,840,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
77.7645,1,9.4568,0.0,837,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
77.7651,1,11.9379,0.0,837,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
77.7657,1,2.7900,0.0,832,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
77.9555,1,7.0667,0.0,831,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
77.9561,1,12.6741,0.0,836,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
77.9570,1,13.5133,0.0,831,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
78.1502,1,18.2735,0.0,829,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
78.4594,1,7.3161,0.0,826,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
78.4604,1,-13.1428,0.0,827,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
78.4610,1,-10.6392,0.0,838,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
78.4616,1,-0.4962,0.0,844,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
78.4621,1,12.5711,0.0,841,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
78.5720,1,15.5968,0.0,836,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
78.5727,1,20.5858,0.0,828,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
78.6993,1,-14.0944,0.0,824,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
78.7313,1,-54.8019,0.0,830,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
79.0071,1,-43.5953,0.0,850,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
79.0079,1,-42.3773,0.0,861,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
79.0084,1,-26.2003,0.0,861,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
79.0092,1,-21.7620,0.0,861,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
79.0093,1,-4.0436,0.0,850,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
79.0094,1,3.2979,0.0,846,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
79.2366,1,-4.6782,0.0,838,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
79.2381,1,1.1158,0.0,840,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
79.2391,1,4.3526,0.0,840,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
79.2397,1,14.6343,0.0,835,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
79.3854,1,20.4408,0.0,840,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
79.6918,1,13.7146,0.0,829,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
79.6931,1,16.6415,0.0,831,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
79.6937,1,-8.7682,0.0,829,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
79.6945,1,6.5715,0.0,828,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
79.6948,1,18.6235,0.0,838,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
79.6950,1,1.0481,0.0,826,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
79.9727,1,13.3054,0.0,832,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
79.9737,1,15.1561,0.0,829,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
79.9742,1,17.0034,0.0,829,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
79.9755,1,-2.2119,0.0,827,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
79.9858,1,-53.1210,0.0,825,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
80.2563,1,-42.3108,0.0,864,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
80.6054,1,-22.9945,0.0,862,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
80.6067,1,-7.4270,0.0,853,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
80.6075,1,11.6704,0.0,847,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
80.6081,1,-5.2742,0.0,836,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
80.6085,1,4.8366,0.0,838,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
80.6087,1,8.2136,0.0,838,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
80.7738,1,6.4087,0.0,831,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
80.7749,1,18.5992,0.0,835,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
80.8499,1,-7.8939,0.0,834,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
80.9500,1,-1.5520,0.0,835,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
81.0778,1,-9.1827,0.0,840,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
81.4127,1,-8.5645,0.0,840,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
81.4133,1,-1.9483,0.0,839,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
81.4143,1,-10.7452,0.0,844,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
81.4150,1,5.0461,0.0,845,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
81.4154,1,9.0765,0.0,840,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
81.5843,1,8.4507,0.0,836,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
81.5854,1,17.1467,0.0,837,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
81.6697,1,14.7698,0.0,831,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
81.7538,1,22.0460,0.0,830,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
82.0326,1,6.9644,0.0,825,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
82.0333,1,14.0295,0.0,828,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
82.0337,1,16.5843,0.0,828,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
82.0343,1,-8.2145,0.0,828,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
82.1891,1,-9.0925,0.0,835,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
82.1903,1,-16.6006,0.0,839,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
82.4927,1,-10.5949,0.0,839,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
82.4940,1,-14.3846,0.0,848,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
82.4944,1,-16.9715,0.0,843,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
82.4951,1,-8.7092,0.0,846,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
82.6526,1,-0.1601,0.0,846,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
82.6537,1,-9.3791,0.0,841,15.239,0.120,1.83,0.100000,0.100000,0.000000,0.700000,0.000000
